"","ans","subj","key","trial_order","corr"
"733","2","spoli_c_450",1,29,0
"734","1","spoli_c_450",2,30,0
"735","1","spoli_c_450",1,31,1
"736","2","spoli_c_450",2,32,1
"737","2","spoli_c_451",2,1,1
"738","2","spoli_c_451",1,2,0
"739","1","spoli_c_451",1,3,1
"740","2","spoli_c_451",2,4,1
"741","2","spoli_c_451",1,5,0
"742","2","spoli_c_451",2,6,1
"743","2","spoli_c_451",2,7,1
"744","2","spoli_c_451",1,8,0
"745","2","spoli_c_451",1,9,0
"746","2","spoli_c_451",2,10,1
"747","2","spoli_c_451",2,11,1
"748","2","spoli_c_451",1,12,0
"749","2","spoli_c_451",2,13,1
"750","2","spoli_c_451",1,14,0
"751","2","spoli_c_451",2,15,1
"752","2","spoli_c_451",1,16,0
"753","2","spoli_c_451",1,17,0
"754","2","spoli_c_451",2,18,1
"755","2","spoli_c_451",1,19,0
"756","2","spoli_c_451",2,20,1
"757","2","spoli_c_451",2,21,1
"758","2","spoli_c_451",1,22,0
"759","2","spoli_c_451",2,23,1
"760","2","spoli_c_451",1,24,0
"761","2","spoli_c_451",1,25,0
"762","2","spoli_c_451",2,26,1
"763","2","spoli_c_451",2,27,1
"764","2","spoli_c_451",1,28,0
"765","2","spoli_c_451",1,29,0
"766","2","spoli_c_451",2,30,1
"767","2","spoli_c_451",1,31,0
"768","2","spoli_c_451",2,32,1
"769","1","spoli_c_452",2,1,0
"770","1","spoli_c_452",1,2,1
"771","1","spoli_c_452",1,3,1
"772","1","spoli_c_452",2,4,0
"773","1","spoli_c_452",1,5,1
"774","2","spoli_c_452",2,6,1
"775","1","spoli_c_452",2,7,0
"776","2","spoli_c_452",1,8,0
"777","1","spoli_c_452",1,9,1
"778","1","spoli_c_452",2,10,0
"779","2","spoli_c_452",2,11,1
"780","1","spoli_c_452",1,12,1
"781","2","spoli_c_452",2,13,1
"782","1","spoli_c_452",1,14,1
"783","2","spoli_c_452",2,15,1
"784","2","spoli_c_452",1,16,0
"785","1","spoli_c_452",1,17,1
"786","1","spoli_c_452",2,18,0
"787","2","spoli_c_452",1,19,0
"788","1","spoli_c_452",2,20,0
"789","2","spoli_c_452",2,21,1
"790","1","spoli_c_452",1,22,1
"791","2","spoli_c_452",2,23,1
"792","1","spoli_c_452",1,24,1
"793","1","spoli_c_452",1,25,1
"794","2","spoli_c_452",2,26,1
"795","2","spoli_c_452",2,27,1
"796","1","spoli_c_452",1,28,1
"797","1","spoli_c_452",1,29,1
"798","1","spoli_c_452",2,30,0
"799","1","spoli_c_452",1,31,1
"800","1","spoli_c_452",2,32,0
"801","1","spoli_c_487",2,1,0
"802","2","spoli_c_487",1,2,0
"803","1","spoli_c_487",1,3,1
"804","1","spoli_c_487",2,4,0
"805","2","spoli_c_487",1,5,0
"806","2","spoli_c_487",2,6,1
"807","2","spoli_c_487",2,7,1
"808","1","spoli_c_487",1,8,1
"809","2","spoli_c_487",1,9,0
"810","2","spoli_c_487",2,10,1
"811","2","spoli_c_487",2,11,1
"812","1","spoli_c_487",1,12,1
"813","2","spoli_c_487",2,13,1
"814","1","spoli_c_487",1,14,1
"815","1","spoli_c_487",2,15,0
"816","2","spoli_c_487",1,16,0
"817","1","spoli_c_487",1,17,1
"818","2","spoli_c_487",2,18,1
"819","1","spoli_c_487",1,19,1
"820","2","spoli_c_487",2,20,1
"821","2","spoli_c_487",2,21,1
"822","1","spoli_c_487",1,22,1
"823","2","spoli_c_487",2,23,1
"824","1","spoli_c_487",1,24,1
"825","2","spoli_c_487",1,25,0
"826","1","spoli_c_487",2,26,0
"827","2","spoli_c_487",2,27,1
"828","2","spoli_c_487",1,28,0
"829","1","spoli_c_487",1,29,1
"830","2","spoli_c_487",2,30,1
"831","1","spoli_c_487",1,31,1
"832","1","spoli_c_487",2,32,0
"833","2","spoli_c_491",2,1,1
"834","1","spoli_c_491",1,2,1
"835","2","spoli_c_491",1,3,0
"836","1","spoli_c_491",2,4,0
"837","2","spoli_c_491",1,5,0
"838","2","spoli_c_491",2,6,1
"839","2","spoli_c_491",2,7,1
"840","1","spoli_c_491",1,8,1
"841","1","spoli_c_491",1,9,1
"842","2","spoli_c_491",2,10,1
"843","2","spoli_c_491",2,11,1
"844","2","spoli_c_491",1,12,0
"845","2","spoli_c_491",2,13,1
"846","1","spoli_c_491",1,14,1
"847","1","spoli_c_491",2,15,0
"848","2","spoli_c_491",1,16,0
"849","2","spoli_c_491",1,17,0
"850","2","spoli_c_491",2,18,1
"851","1","spoli_c_491",1,19,1
"852","2","spoli_c_491",2,20,1
"853","2","spoli_c_491",2,21,1
"854","2","spoli_c_491",1,22,0
"855","1","spoli_c_491",2,23,0
"856","1","spoli_c_491",1,24,1
"857","1","spoli_c_491",1,25,1
"858","1","spoli_c_491",2,26,0
"859","2","spoli_c_491",2,27,1
"860","2","spoli_c_491",1,28,0
"861","1","spoli_c_491",1,29,1
"862","2","spoli_c_491",2,30,1
"863","1","spoli_c_491",1,31,1
"864","2","spoli_c_491",2,32,1
"865","2","spoli_c_494",2,1,1
"866","2","spoli_c_494",1,2,0
"867","1","spoli_c_494",1,3,1
"868","2","spoli_c_494",2,4,1
"869","2","spoli_c_494",1,5,0
"870","2","spoli_c_494",2,6,1
"871","2","spoli_c_494",2,7,1
"872","1","spoli_c_494",1,8,1
"873","1","spoli_c_494",1,9,1
"874","2","spoli_c_494",2,10,1
"875","2","spoli_c_494",2,11,1
"876","1","spoli_c_494",1,12,1
"877","2","spoli_c_494",2,13,1
"878","1","spoli_c_494",1,14,1
"879","2","spoli_c_494",2,15,1
"880","2","spoli_c_494",1,16,0
"881","2","spoli_c_494",1,17,0
"882","2","spoli_c_494",2,18,1
"883","1","spoli_c_494",1,19,1
"884","2","spoli_c_494",2,20,1
"885","2","spoli_c_494",2,21,1
"886","1","spoli_c_494",1,22,1
"887","2","spoli_c_494",2,23,1
"888","2","spoli_c_494",1,24,0
"889","2","spoli_c_494",1,25,0
"890","1","spoli_c_494",2,26,0
"891","2","spoli_c_494",2,27,1
"892","1","spoli_c_494",1,28,1
"893","1","spoli_c_494",1,29,1
"894","2","spoli_c_494",2,30,1
"895","1","spoli_c_494",1,31,1
"896","1","spoli_c_494",2,32,0
"897","1","spoli_c_500",2,1,0
"898","2","spoli_c_500",1,2,0
"899","2","spoli_c_500",1,3,0
"900","2","spoli_c_500",2,4,1
"901","1","spoli_c_500",1,5,1
"902","2","spoli_c_500",2,6,1
"903","1","spoli_c_500",2,7,0
"904","2","spoli_c_500",1,8,0
"905","1","spoli_c_500",1,9,1
"906","1","spoli_c_500",2,10,0
"907","2","spoli_c_500",2,11,1
"908","2","spoli_c_500",1,12,0
"909","2","spoli_c_500",2,13,1
"910","2","spoli_c_500",1,14,0
"911","2","spoli_c_500",2,15,1
"912","1","spoli_c_500",1,16,1
"913","1","spoli_c_500",1,17,1
"914","2","spoli_c_500",2,18,1
"915","1","spoli_c_500",1,19,1
"916","1","spoli_c_500",2,20,0
"917","1","spoli_c_500",2,21,0
"918","1","spoli_c_500",1,22,1
"919","1","spoli_c_500",2,23,0
"920","1","spoli_c_500",1,24,1
"921","1","spoli_c_500",1,25,1
"922","1","spoli_c_500",2,26,0
"923","1","spoli_c_500",2,27,0
"924","1","spoli_c_500",1,28,1
"925","1","spoli_c_500",1,29,1
"926","2","spoli_c_500",2,30,1
"927","2","spoli_c_500",1,31,0
"928","2","spoli_c_500",2,32,1
"929","2","spoli_c_501",2,1,1
"930","2","spoli_c_501",1,2,0
"931","1","spoli_c_501",1,3,1
"932","2","spoli_c_501",2,4,1
"933","1","spoli_c_501",1,5,1
"934","2","spoli_c_501",2,6,1
"935","1","spoli_c_501",2,7,0
"936","2","spoli_c_501",1,8,0
"937","1","spoli_c_501",1,9,1
"938","2","spoli_c_501",2,10,1
"939","2","spoli_c_501",2,11,1
"940","2","spoli_c_501",1,12,0
"941","2","spoli_c_501",2,13,1
"942","1","spoli_c_501",1,14,1
"943","2","spoli_c_501",2,15,1
"944","2","spoli_c_501",1,16,0
"945","1","spoli_c_501",1,17,1
"946","2","spoli_c_501",2,18,1
"947","2","spoli_c_501",1,19,0
"948","2","spoli_c_501",2,20,1
"949","2","spoli_c_501",2,21,1
"950","2","spoli_c_501",1,22,0
"951","1","spoli_c_501",2,23,0
"952","1","spoli_c_501",1,24,1
"953","2","spoli_c_501",1,25,0
"954","1","spoli_c_501",2,26,0
"955","1","spoli_c_501",2,27,0
"956","1","spoli_c_501",1,28,1
"957","2","spoli_c_501",1,29,0
"958","2","spoli_c_501",2,30,1
"959","2","spoli_c_501",1,31,0
"960","2","spoli_c_501",2,32,1
"961","2","spoli_c_508",2,1,1
"962","2","spoli_c_508",1,2,0
"963","2","spoli_c_508",1,3,0
"964","2","spoli_c_508",2,4,1
"965","1","spoli_c_508",1,5,1
"966","2","spoli_c_508",2,6,1
"967","2","spoli_c_508",2,7,1
"968","2","spoli_c_508",1,8,0
"969","2","spoli_c_508",1,9,0
"970","1","spoli_c_508",2,10,0
"971","1","spoli_c_508",2,11,0
"972","1","spoli_c_508",1,12,1
"973","2","spoli_c_508",2,13,1
"974","2","spoli_c_508",1,14,0
"975","2","spoli_c_508",2,15,1
"976","2","spoli_c_508",1,16,0
"977","1","spoli_c_508",1,17,1
"978","1","spoli_c_508",2,18,0
"979","1","spoli_c_508",1,19,1
"980","1","spoli_c_508",2,20,0
"981","2","spoli_c_508",2,21,1
"982","2","spoli_c_508",1,22,0
"983","1","spoli_c_508",2,23,0
"984","2","spoli_c_508",1,24,0
"985","2","spoli_c_508",1,25,0
"986","2","spoli_c_508",2,26,1
"987","2","spoli_c_508",2,27,1
"988","2","spoli_c_508",1,28,0
"989","2","spoli_c_508",1,29,0
"990","2","spoli_c_508",2,30,1
"991","2","spoli_c_508",1,31,0
"992","2","spoli_c_508",2,32,1
"993","2","spoli_c_521",2,1,1
"994","1","spoli_c_521",1,2,1
"995","1","spoli_c_521",1,3,1
"996","1","spoli_c_521",2,4,0
"997","1","spoli_c_521",1,5,1
"998","1","spoli_c_521",2,6,0
"999","1","spoli_c_521",2,7,0
"1000","1","spoli_c_521",1,8,1
"1001","1","spoli_c_521",1,9,1
"1002","2","spoli_c_521",2,10,1
"1003","1","spoli_c_521",2,11,0
"1004","1","spoli_c_521",1,12,1
"1005","1","spoli_c_521",2,13,0
"1006","2","spoli_c_521",1,14,0
"1007","2","spoli_c_521",2,15,1
"1008","2","spoli_c_521",1,16,0
"1009","1","spoli_c_521",1,17,1
"1010","1","spoli_c_521",2,18,0
"1011","1","spoli_c_521",1,19,1
"1012","1","spoli_c_521",2,20,0
"1013","1","spoli_c_521",2,21,0
"1014","1","spoli_c_521",1,22,1
"1015","1","spoli_c_521",2,23,0
"1016","1","spoli_c_521",1,24,1
"1017","1","spoli_c_521",1,25,1
"1018","1","spoli_c_521",2,26,0
"1019","1","spoli_c_521",2,27,0
"1020","1","spoli_c_521",1,28,1
"1021","1","spoli_c_521",1,29,1
"1022","1","spoli_c_521",2,30,0
"1023","1","spoli_c_521",1,31,1
"1024","1","spoli_c_521",2,32,0
"1025","1","spoli_c_537",2,1,0
"1026","2","spoli_c_537",1,2,0
"1027","1","spoli_c_537",1,3,1
"1028","1","spoli_c_537",2,4,0
"1029","2","spoli_c_537",1,5,0
"1030","1","spoli_c_537",2,6,0
"1031","1","spoli_c_537",2,7,0
"1032","2","spoli_c_537",1,8,0
"1033","1","spoli_c_537",1,9,1
"1034","2","spoli_c_537",2,10,1
"1035","1","spoli_c_537",2,11,0
"1036","2","spoli_c_537",1,12,0
"1037","1","spoli_c_537",2,13,0
"1038","1","spoli_c_537",1,14,1
"1039","2","spoli_c_537",2,15,1
"1040","1","spoli_c_537",1,16,1
"1041","2","spoli_c_537",1,17,0
"1042","1","spoli_c_537",2,18,0
"1043","2","spoli_c_537",1,19,0
"1044","1","spoli_c_537",2,20,0
"1045","2","spoli_c_537",2,21,1
"1046","1","spoli_c_537",1,22,1
"1047","2","spoli_c_537",2,23,1
"1048","1","spoli_c_537",1,24,1
"1049","2","spoli_c_537",1,25,0
"1050","2","spoli_c_537",2,26,1
"1051","2","spoli_c_537",2,27,1
"1052","1","spoli_c_537",1,28,1
"1053","1","spoli_c_537",1,29,1
"1054","2","spoli_c_537",2,30,1
"1055","2","spoli_c_537",1,31,0
"1056","1","spoli_c_537",2,32,0
"1057","1","spoli_c_565",2,1,0
"1058","1","spoli_c_565",1,2,1
"1059","2","spoli_c_565",1,3,0
"1060","2","spoli_c_565",2,4,1
"1061","2","spoli_c_565",1,5,0
"1062","2","spoli_c_565",2,6,1
"1063","1","spoli_c_565",2,7,0
"1064","1","spoli_c_565",1,8,1
"1065","2","spoli_c_565",1,9,0
"1066","1","spoli_c_565",2,10,0
"1067","2","spoli_c_565",2,11,1
"1068","2","spoli_c_565",1,12,0
"1069","1","spoli_c_565",2,13,0
"1070","2","spoli_c_565",1,14,0
"1071","2","spoli_c_565",2,15,1
"1072","2","spoli_c_565",1,16,0
"1073","1","spoli_c_565",1,17,1
"1074","2","spoli_c_565",2,18,1
"1075","1","spoli_c_565",1,19,1
"1076","2","spoli_c_565",2,20,1
"1077","2","spoli_c_565",2,21,1
"1078","1","spoli_c_565",1,22,1
"1079","1","spoli_c_565",2,23,0
"1080","1","spoli_c_565",1,24,1
"1081","2","spoli_c_565",1,25,0
"1082","1","spoli_c_565",2,26,0
"1083","2","spoli_c_565",2,27,1
"1084","1","spoli_c_565",1,28,1
"1085","2","spoli_c_565",1,29,0
"1086","1","spoli_c_565",2,30,0
"1087","2","spoli_c_565",1,31,0
"1088","1","spoli_c_565",2,32,0
"1089","2","spoli_c_608",2,1,1
"1090","2","spoli_c_608",1,2,0
"1091","2","spoli_c_608",1,3,0
"1092","2","spoli_c_608",2,4,1
"1093","2","spoli_c_608",1,5,0
"1094","1","spoli_c_608",2,6,0
"1095","1","spoli_c_608",2,7,0
"1096","1","spoli_c_608",1,8,1
"1097","1","spoli_c_608",1,9,1
"1098","1","spoli_c_608",2,10,0
"1099","2","spoli_c_608",2,11,1
"1100","2","spoli_c_608",1,12,0
"1101","2","spoli_c_608",2,13,1
"1102","1","spoli_c_608",1,14,1
"1103","1","spoli_c_608",2,15,0
"1104","1","spoli_c_608",1,16,1
"1105","2","spoli_c_608",1,17,0
"1106","1","spoli_c_608",2,18,0
"1107","2","spoli_c_608",1,19,0
"1108","2","spoli_c_608",2,20,1
"1109","1","spoli_c_608",2,21,0
"1110","1","spoli_c_608",1,22,1
"1111","2","spoli_c_608",2,23,1
"1112","2","spoli_c_608",1,24,0
"1113","2","spoli_c_608",1,25,0
"1114","1","spoli_c_608",2,26,0
"1115","2","spoli_c_608",2,27,1
"1116","2","spoli_c_608",1,28,0
"1117","1","spoli_c_608",1,29,1
"1118","2","spoli_c_608",2,30,1
"1119","2","spoli_c_608",1,31,0
"1120","1","spoli_c_608",2,32,0
"1121","2","spoli_c_617",2,1,1
"1122","1","spoli_c_617",1,2,1
"1123","2","spoli_c_617",1,3,0
"1124","2","spoli_c_617",2,4,1
"1125","1","spoli_c_617",1,5,1
"1126","2","spoli_c_617",2,6,1
"1127","1","spoli_c_617",2,7,0
"1128","2","spoli_c_617",1,8,0
"1129","1","spoli_c_617",1,9,1
"1130","1","spoli_c_617",2,10,0
"1131","2","spoli_c_617",2,11,1
"1132","1","spoli_c_617",1,12,1
"1133","2","spoli_c_617",2,13,1
"1134","1","spoli_c_617",1,14,1
"1135","2","spoli_c_617",2,15,1
"1136","1","spoli_c_617",1,16,1
"1137","1","spoli_c_617",1,17,1
"1138","1","spoli_c_617",2,18,0
"1139","1","spoli_c_617",1,19,1
"1140","1","spoli_c_617",2,20,0
"1141","1","spoli_c_617",2,21,0
"1142","1","spoli_c_617",1,22,1
"1143","2","spoli_c_617",2,23,1
"1144","1","spoli_c_617",1,24,1
"1145","1","spoli_c_617",1,25,1
"1146","1","spoli_c_617",2,26,0
"1147","1","spoli_c_617",2,27,0
"1148","1","spoli_c_617",1,28,1
"1149","2","spoli_c_617",1,29,0
"1150","1","spoli_c_617",2,30,0
"1151","1","spoli_c_617",1,31,1
"1152","2","spoli_c_617",2,32,1
"1153","2","spoli_c_640",2,1,1
"1154","1","spoli_c_640",1,2,1
"1155","1","spoli_c_640",1,3,1
"1156","1","spoli_c_640",2,4,0
"1157","2","spoli_c_640",1,5,0
"1158","1","spoli_c_640",2,6,0
"1159","2","spoli_c_640",2,7,1
"1160","1","spoli_c_640",1,8,1
"1161","2","spoli_c_640",1,9,0
"1162","1","spoli_c_640",2,10,0
"1163","1","spoli_c_640",2,11,0
"1164","1","spoli_c_640",1,12,1
"1165","1","spoli_c_640",2,13,0
"1166","2","spoli_c_640",1,14,0
"1167","2","spoli_c_640",2,15,1
"1168","1","spoli_c_640",1,16,1
"1169","2","spoli_c_640",1,17,0
"1170","1","spoli_c_640",2,18,0
"1171","2","spoli_c_640",1,19,0
"1172","1","spoli_c_640",2,20,0
"1173","2","spoli_c_640",2,21,1
"1174","1","spoli_c_640",1,22,1
"1175","1","spoli_c_640",2,23,0
"1176","1","spoli_c_640",1,24,1
"1177","1","spoli_c_640",1,25,1
"1178","2","spoli_c_640",2,26,1
"1179","2","spoli_c_640",2,27,1
"1180","1","spoli_c_640",1,28,1
"1181","2","spoli_c_640",1,29,0
"1182","2","spoli_c_640",2,30,1
"1183","2","spoli_c_640",1,31,0
"1184","2","spoli_c_640",2,32,1
"1185","2","spoli_c_644",2,1,1
"1186","2","spoli_c_644",1,2,0
"1187","1","spoli_c_644",1,3,1
"1188","2","spoli_c_644",2,4,1
"1189","1","spoli_c_644",1,5,1
"1190","2","spoli_c_644",2,6,1
"1191","2","spoli_c_644",2,7,1
"1192","1","spoli_c_644",1,8,1
"1193","2","spoli_c_644",1,9,0
"1194","1","spoli_c_644",2,10,0
"1195","2","spoli_c_644",2,11,1
"1196","2","spoli_c_644",1,12,0
"1197","2","spoli_c_644",2,13,1
"1198","1","spoli_c_644",1,14,1
"1199","2","spoli_c_644",2,15,1
"1200","1","spoli_c_644",1,16,1
"1201","1","spoli_c_644",1,17,1
"1202","1","spoli_c_644",2,18,0
"1203","2","spoli_c_644",1,19,0
"1204","1","spoli_c_644",2,20,0
"1205","2","spoli_c_644",2,21,1
"1206","1","spoli_c_644",1,22,1
"1207","2","spoli_c_644",2,23,1
"1208","1","spoli_c_644",1,24,1
"1209","2","spoli_c_644",1,25,0
"1210","2","spoli_c_644",2,26,1
"1211","2","spoli_c_644",2,27,1
"1212","1","spoli_c_644",1,28,1
"1213","2","spoli_c_644",1,29,0
"1214","2","spoli_c_644",2,30,1
"1215","1","spoli_c_644",1,31,1
"1216","1","spoli_c_644",2,32,0
"1217","1","spoli_c_647",2,1,0
"1218","1","spoli_c_647",1,2,1
"1219","1","spoli_c_647",1,3,1
"1220","2","spoli_c_647",2,4,1
"1221","1","spoli_c_647",1,5,1
"1222","1","spoli_c_647",2,6,0
"1223","1","spoli_c_647",2,7,0
"1224","1","spoli_c_647",1,8,1
"1225","2","spoli_c_647",1,9,0
"1226","1","spoli_c_647",2,10,0
"1227","1","spoli_c_647",2,11,0
"1228","1","spoli_c_647",1,12,1
"1229","1","spoli_c_647",2,13,0
"1230","2","spoli_c_647",1,14,0
"1231","1","spoli_c_647",2,15,0
"1232","1","spoli_c_647",1,16,1
"1233","1","spoli_c_647",1,17,1
"1234","1","spoli_c_647",2,18,0
"1235","1","spoli_c_647",1,19,1
"1236","1","spoli_c_647",2,20,0
"1237","1","spoli_c_647",2,21,0
"1238","1","spoli_c_647",1,22,1
"1239","1","spoli_c_647",2,23,0
"1240","1","spoli_c_647",1,24,1
"1241","1","spoli_c_647",1,25,1
"1242","1","spoli_c_647",2,26,0
"1243","1","spoli_c_647",2,27,0
"1244","1","spoli_c_647",1,28,1
"1245","2","spoli_c_647",1,29,0
"1246","2","spoli_c_647",2,30,1
"1247","2","spoli_c_647",1,31,0
"1248","1","spoli_c_647",2,32,0
"1249","1","spoli_c_651",2,1,0
"1250","2","spoli_c_651",1,2,0
"1251","1","spoli_c_651",1,3,1
"1252","2","spoli_c_651",2,4,1
"1253","1","spoli_c_651",1,5,1
"1254","2","spoli_c_651",2,6,1
"1255","1","spoli_c_651",2,7,0
"1256","1","spoli_c_651",1,8,1
"1257","1","spoli_c_651",1,9,1
"1258","1","spoli_c_651",2,10,0
"1259","1","spoli_c_651",2,11,0
"1260","2","spoli_c_651",1,12,0
"1261","1","spoli_c_651",2,13,0
"1262","2","spoli_c_651",1,14,0
"1263","2","spoli_c_651",2,15,1
"1264","1","spoli_c_651",1,16,1
"1265","2","spoli_c_651",1,17,0
"1266","2","spoli_c_651",2,18,1
"1267","1","spoli_c_651",1,19,1
"1268","1","spoli_c_651",2,20,0
"1269","2","spoli_c_651",2,21,1
"1270","2","spoli_c_651",1,22,0
"1271","1","spoli_c_651",2,23,0
"1272","2","spoli_c_651",1,24,0
"1273","1","spoli_c_651",1,25,1
"1274","1","spoli_c_651",2,26,0
"1275","2","spoli_c_651",2,27,1
"1276","1","spoli_c_651",1,28,1
"1277","1","spoli_c_651",1,29,1
"1278","1","spoli_c_651",2,30,0
"1279","1","spoli_c_651",1,31,1
"1280","2","spoli_c_651",2,32,1
"1281","2","spoli_c_677",2,1,1
"1282","1","spoli_c_677",1,2,1
"1283","2","spoli_c_677",1,3,0
"1284","1","spoli_c_677",2,4,0
"1285","2","spoli_c_677",1,5,0
"1286","1","spoli_c_677",2,6,0
"1287","1","spoli_c_677",2,7,0
"1288","2","spoli_c_677",1,8,0
"1289","2","spoli_c_677",1,9,0
"1290","1","spoli_c_677",2,10,0
"1291","2","spoli_c_677",2,11,1
"1292","1","spoli_c_677",1,12,1
"1293","2","spoli_c_677",2,13,1
"1294","1","spoli_c_677",1,14,1
"1295","2","spoli_c_677",2,15,1
"1296","1","spoli_c_677",1,16,1
"1297","2","spoli_c_677",1,17,0
"1298","1","spoli_c_677",2,18,0
"1299","2","spoli_c_677",1,19,0
"1300","1","spoli_c_677",2,20,0
"1301","2","spoli_c_677",2,21,1
"1302","1","spoli_c_677",1,22,1
"1303","1","spoli_c_677",2,23,0
"1304","1","spoli_c_677",1,24,1
"1305","2","spoli_c_677",1,25,0
"1306","1","spoli_c_677",2,26,0
"1307","2","spoli_c_677",2,27,1
"1308","1","spoli_c_677",1,28,1
"1309","2","spoli_c_677",1,29,0
"1310","2","spoli_c_677",2,30,1
"1311","2","spoli_c_677",1,31,0
"1312","1","spoli_c_677",2,32,0
"1313","1","spoli_c_697",2,1,0
"1314","2","spoli_c_697",1,2,0
"1315","1","spoli_c_697",1,3,1
"1316","2","spoli_c_697",2,4,1
"1317","1","spoli_c_697",1,5,1
"1318","1","spoli_c_697",2,6,0
"1319","2","spoli_c_697",2,7,1
"1320","1","spoli_c_697",1,8,1
"1321","2","spoli_c_697",1,9,0
"1322","2","spoli_c_697",2,10,1
"1323","1","spoli_c_697",2,11,0
"1324","2","spoli_c_697",1,12,0
"1325","1","spoli_c_697",2,13,0
"1326","2","spoli_c_697",1,14,0
"1327","1","spoli_c_697",2,15,0
"1328","2","spoli_c_697",1,16,0
"1329","1","spoli_c_697",1,17,1
"1330","2","spoli_c_697",2,18,1
"1331","1","spoli_c_697",1,19,1
"1332","2","spoli_c_697",2,20,1
"1333","1","spoli_c_697",2,21,0
"1334","2","spoli_c_697",1,22,0
"1335","1","spoli_c_697",2,23,0
"1336","2","spoli_c_697",1,24,0
"1337","1","spoli_c_697",1,25,1
"1338","2","spoli_c_697",2,26,1
"1339","2","spoli_c_697",2,27,1
"1340","1","spoli_c_697",1,28,1
"1341","2","spoli_c_697",1,29,0
"1342","1","spoli_c_697",2,30,0
"1343","1","spoli_c_697",1,31,1
"1344","2","spoli_c_697",2,32,1
"1345","1","spoli_c_705",2,1,0
"1346","1","spoli_c_705",1,2,1
"1347","2","spoli_c_705",1,3,0
"1348","2","spoli_c_705",2,4,1
"1349","2","spoli_c_705",1,5,0
"1350","2","spoli_c_705",2,6,1
"1351","1","spoli_c_705",2,7,0
"1352","1","spoli_c_705",1,8,1
"1353","2","spoli_c_705",1,9,0
"1354","2","spoli_c_705",2,10,1
"1355","2","spoli_c_705",2,11,1
"1356","1","spoli_c_705",1,12,1
"1357","2","spoli_c_705",2,13,1
"1358","2","spoli_c_705",1,14,0
"1359","1","spoli_c_705",2,15,0
"1360","2","spoli_c_705",1,16,0
"1361","2","spoli_c_705",1,17,0
"1362","2","spoli_c_705",2,18,1
"1363","1","spoli_c_705",1,19,1
"1364","2","spoli_c_705",2,20,1
"1365","2","spoli_c_705",2,21,1
"1366","2","spoli_c_705",1,22,0
"1367","2","spoli_c_705",2,23,1
"1368","2","spoli_c_705",1,24,0
"1369","1","spoli_c_705",1,25,1
"1370","1","spoli_c_705",2,26,0
"1371","2","spoli_c_705",2,27,1
"1372","1","spoli_c_705",1,28,1
"1373","2","spoli_c_705",1,29,0
"1374","2","spoli_c_705",2,30,1
"1375","2","spoli_c_705",1,31,0
"1376","1","spoli_c_705",2,32,0
"1377","2","spoli_c_715",2,1,1
"1378","1","spoli_c_715",1,2,1
"1379","2","spoli_c_715",1,3,0
"1380","1","spoli_c_715",2,4,0
"1381","2","spoli_c_715",1,5,0
"1382","2","spoli_c_715",2,6,1
"1383","1","spoli_c_715",2,7,0
"1384","2","spoli_c_715",1,8,0
"1385","1","spoli_c_715",1,9,1
"1386","2","spoli_c_715",2,10,1
"1387","2","spoli_c_715",2,11,1
"1388","1","spoli_c_715",1,12,1
"1389","1","spoli_c_715",2,13,0
"1390","2","spoli_c_715",1,14,0
"1391","1","spoli_c_715",2,15,0
"1392","2","spoli_c_715",1,16,0
"1393","2","spoli_c_715",1,17,0
"1394","2","spoli_c_715",2,18,1
"1395","2","spoli_c_715",1,19,0
"1396","2","spoli_c_715",2,20,1
"1397","1","spoli_c_715",2,21,0
"1398","2","spoli_c_715",1,22,0
"1399","2","spoli_c_715",2,23,1
"1400","1","spoli_c_715",1,24,1
"1401","2","spoli_c_715",1,25,0
"1402","2","spoli_c_715",2,26,1
"1403","1","spoli_c_715",2,27,0
"1404","2","spoli_c_715",1,28,0
"1405","1","spoli_c_715",1,29,1
"1406","2","spoli_c_715",2,30,1
"1407","2","spoli_c_715",1,31,0
"1408","1","spoli_c_715",2,32,0
"1409","2","spoli_c_730",2,1,1
"1410","1","spoli_c_730",1,2,1
"1411","2","spoli_c_730",1,3,0
"1412","2","spoli_c_730",2,4,1
"1413","1","spoli_c_730",1,5,1
"1414","1","spoli_c_730",2,6,0
"1415","1","spoli_c_730",2,7,0
"1416","1","spoli_c_730",1,8,1
"1417","1","spoli_c_730",1,9,1
"1418","2","spoli_c_730",2,10,1
"1419","1","spoli_c_730",2,11,0
"1420","2","spoli_c_730",1,12,0
"1421","1","spoli_c_730",2,13,0
"1422","1","spoli_c_730",1,14,1
"1423","1","spoli_c_730",2,15,0
"1424","2","spoli_c_730",1,16,0
"1425","2","spoli_c_730",1,17,0
"1426","2","spoli_c_730",2,18,1
"1427","1","spoli_c_730",1,19,1
"1428","2","spoli_c_730",2,20,1
"1429","2","spoli_c_730",2,21,1
"1430","1","spoli_c_730",1,22,1
"1431","2","spoli_c_730",2,23,1
"1432","1","spoli_c_730",1,24,1
"1433","2","spoli_c_730",1,25,0
"1434","2","spoli_c_730",2,26,1
"1435","2","spoli_c_730",2,27,1
"1436","2","spoli_c_730",1,28,0
"1437","1","spoli_c_730",1,29,1
"1438","1","spoli_c_730",2,30,0
"1439","2","spoli_c_730",1,31,0
"1440","1","spoli_c_730",2,32,0
"1441","1","spoli_c_740",2,1,0
"1442","2","spoli_c_740",1,2,0
"1443","1","spoli_c_740",1,3,1
"1444","2","spoli_c_740",2,4,1
